MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,
36.0388,46.3940,2152.4020,33.8693,51285.4674,19.0045,53.6450,1.3924,-1.1580,0.6817,-0.3333,-0.1139,0.3111,-0.3443,140.3141,177.9884,31679.8550,33.5828,187216.0614,18.4723,82.6760,1.4473,-1.2003,0.6598,-0.3241,-0.3333,2.2078,0.7983,WE
41.4834,56.6332,3207.3141,33.3937,69449.4892,19.3563,55.8477,1.4090,-1.2725,0.7661,-0.3780,-0.9689,0.2126,-1.5371,214.3140,299.2500,89550.5342,30.4170,314572.5897,18.8662,80.9524,1.4893,-1.2604,0.6835,-0.3445,-11.6507,-110.9053,-10.7026,WE
42.0301,54.4699,2966.9690,35.4323,64932.2739,22.0000,60.9500,1.3854,-1.2351,0.7049,-0.3354,-0.9683,0.6462,-0.4385,214.9229,290.2748,84259.4362,32.4365,290377.7640,20.5882,89.3320,1.4975,-1.2549,0.6636,-0.3143,0.1468,1.0046,-1.4093,WE
33.2082,43.1497,1861.8941,34.6847,50345.0458,19.2789,50.6259,1.3381,-1.1337,0.6347,-0.3119,-0.4147,0.7487,-0.2940,161.3475,212.0559,44967.7042,33.2335,216653.3329,19.9700,85.3719,1.4593,-1.1899,0.6381,-0.3099,-0.1683,1.8247,-0.6091,WE
53.2896,74.7761,5591.4665,32.9311,74031.8287,19.5171,63.4809,1.5896,-1.4391,0.8451,-0.3605,-0.5635,0.1014,-1.3966,175.8292,236.9581,56149.1054,33.4168,243680.2538,20.4511,83.8095,1.4863,-1.2936,0.7252,-0.3466,-6.9400,-67.5169,-8.2228,WE
49.1623,66.6383,4440.6607,32.9995,67807.1824,19.5892,63.1263,1.5309,-1.3483,0.7918,-0.3717,-0.0105,0.4492,-0.1373,155.4633,204.6275,41872.4048,34.3186,215217.9317,21.4035,85.0125,1.4423,-1.2201,0.6754,-0.3484,-0.1883,1.8554,-0.2573,WE
33.8425,44.7032,1998.3745,34.1159,48541.9157,18.0910,49.8251,1.4111,-1.2043,0.7241,-0.3659,-0.9835,0.5242,-0.0311,127.7728,166.7670,27811.2253,34.1035,171490.5855,21.1558,81.4573,1.4468,-1.2073,0.6751,-0.3542,0.1826,2.8704,-0.5569,WE
24.7702,31.7596,1008.6702,33.8864,36057.2929,15.0905,37.1227,1.2996,-1.0550,0.6365,-0.3406,-0.6985,0.5009,-0.2562,112.7282,147.4577,21743.7474,33.2669,151744.8684,20.6776,78.8739,1.4666,-1.2089,0.6610,-0.3131,0.3897,2.5222,0.2285,WE
271.7224,385.4701,148587.0616,41.7000,479491.9376,25.4127,85.6428,1.0067,-0.8533,0.5319,-0.3790,-13.7291,-1.4622,0.6288,48.1775,66.1142,4371.0831,39.4394,97738.7350,26.3896,58.6880,0.9778,-1.0754,0.6310,-0.3253,12.0032,96.6688,-6.0074,WF
301.5289,388.8262,151185.7863,44.1162,552130.9777,29.3086,95.7916,0.9827,-0.8571,0.4791,-0.3482,-3.5433,-5.4552,-3.2509,48.7659,64.2235,4124.6483,44.8430,106256.5846,32.5523,68.8435,0.8754,-1.0359,0.5474,-0.3390,1.0715,10.4480,2.0054,WF
243.0175,312.6074,97723.3969,43.0424,428004.0877,28.0439,95.2096,1.1039,-0.9477,0.5412,-0.3399,-1.3122,-0.0021,-0.3941,34.3199,44.3714,1968.8157,44.3560,69896.5569,28.0100,56.2189,0.8944,-0.8942,0.5073,-0.3414,1.7524,2.4201,1.2133,WF
215.0560,280.3611,78602.3323,41.1794,367660.9733,27.0500,92.7500,1.1473,-0.9985,0.5893,-0.3813,0.2930,0.5104,-0.3068,28.8567,37.2787,1389.7023,43.5194,57057.5064,24.7880,48.1796,0.9184,-0.8681,0.5345,-0.3536,1.7816,-0.4029,1.1152,WF
266.6358,376.0934,141446.2299,41.8744,474238.0107,26.2843,85.7855,1.0358,-0.8997,0.5677,-0.3967,-16.6490,3.0902,1.8613,40.7708,55.6238,3094.0023,39.8000,82759.1377,26.4132,56.4282,1.0380,-1.0721,0.6850,-0.3428,10.0052,98.1494,2.5658,WF
248.8274,331.4328,109847.6540,43.5347,464200.0598,30.2697,93.4066,0.9788,-0.8630,0.5106,-0.3993,-0.8808,-1.8175,-2.7454,36.1326,47.1065,2219.0114,44.2664,80047.9254,31.1623,61.4729,0.8363,-0.9946,0.5543,-0.3961,0.6048,0.7611,0.7504,WF
183.9088,240.3533,57769.6797,41.4243,326605.7372,28.7005,90.7677,1.0721,-0.9499,0.5197,-0.3575,-0.1999,0.3798,-0.8644,28.8520,37.0865,1375.3673,44.9900,60388.8444,28.1704,52.9323,0.8897,-0.8935,0.5314,-0.3354,2.5754,-0.2194,0.6320,WF
232.9831,342.0079,116969.4056,43.7281,420590.8046,26.0500,84.7500,0.9174,-0.7606,0.5079,-0.4280,-11.7785,-0.4984,0.8753,40.7218,53.5858,2871.4390,39.6715,77864.2198,24.5518,57.0219,1.0367,-1.0001,0.5993,-0.3336,7.5299,87.4921,-8.5617,WF
229.1389,309.9888,96093.0263,45.0980,422298.7623,28.8229,93.6117,0.8548,-0.7084,0.4432,-0.4035,-1.2086,-0.1254,-1.0420,36.2068,47.3468,2241.7165,43.1864,74312.8785,27.6190,58.9975,0.9113,-0.9623,0.5327,-0.3699,-0.5969,3.0555,1.1804,WF
